date,rank,name,code,price,quant_score,score_max,badge,vol,value_trap,t_roe,f_roe,roic,t_per,t_eps,t_pbr,ev_ebitda,dps,sh_return,return_total,t_pegy,t_fair,graham_target,f_per,f_eps,growth,f_target
2026-08-10,172,아모레퍼시픽홀딩스,002790,26450.0,18,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (2.44%, 벌점 1.065x)",true,3.64,,,20.16,1312,0.68,1.23,400,1.51,총 305억원 (배당 기준),,,33886,,,,
2026-08-10,173,이수스페셜티케미컬,457190,66900.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (5.78%, 벌점 1.182x)",true,0.61,,,,,14.99,148.63,0,0.0,무배당 (배당 공시 확인됨),,,,,,,
2026-08-10,174,HD현대마린엔진,071970,59200.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (7.65%, 벌점 1.248x)",false,41.36,25.63,,11.2,5288,4.02,19.27,0,0.0,무배당 (배당 공시 확인됨),,,41859,16.0,3786,-28.4,
2026-08-10,175,대한조선,439260,50600.0,57,80,🟢 저평가,"⚡ 변동성 확대 (4.54%, 벌점 1.139x)",false,32.19,24.95,,6.86,7377,1.71,4.46,250,0.49,총 95억원 (배당 기준),0.85,59679,70082,6.0,7937,7.6,62457
2026-08-10,176,씨에스윈드,112610,45400.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (4.85%, 벌점 1.15x)",true,3.02,14.51,,,,1.56,5.30,1000,2.2,총 421억원 (배당 기준),,,,11.0,4164,,
2026-08-10,177,시프트업,462870,32400.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.57%, 벌점 1.07x)",false,22.71,13.25,,9.93,3262,1.96,7.43,0,0.0,무배당 (배당 공시 확인됨),,,34832,15.0,2225,-31.8,
2026-08-10,178,CJ대한통운,000120,78700.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.38%, 벌점 1.063x)",true,5.98,5.26,,7.45,10558,0.38,4.49,800,1.02,총 182억원 (배당 기준),,,221808,8.0,9792,-7.3,
2026-08-10,179,두산우,000155,447000.0,34,80,🟢 강력 저평가,"⚡ 변동성 확대 (7.27%, 벌점 1.234x)",true,4.99,24.8,,104.29,4286,3.62,14.08,4050,0.91,총 161억원 (배당 기준),0.24,107150,109123,20.0,22687,429.3,567175
2026-08-10,180,현대위아,011210,64800.0,24,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.61%, 벌점 1.106x)",true,2.75,4.12,,50.31,1288,0.47,2.58,1200,1.85,총 326억원 (배당 기준),0.15,32200,63210,12.0,5544,330.4,138600
2026-08-10,181,코오롱인더,120110,58600.0,51,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.81%, 벌점 1.148x)",true,1.01,5.42,,18.45,3177,0.43,11.12,700,2.22,총 209억원 (배당 기준),0.15,79425,98699,8.0,6904,117.3,146500
2026-08-10,182,SK이터닉스,475150,51300.0,9,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (12.67%, 벌점 1.4x)",false,11.93,10.49,,70.37,729,6.46,25.74,0,0.0,무배당 (배당 공시 확인됨),3.18,16110,11413,58.0,890,22.1,13872
2026-08-10,183,호텔신라,008770,44250.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (2.99%, 벌점 1.085x)",true,-14.46,9.9,,,,1.50,18.84,200,0.45,총 78억원 (배당 기준),,,,15.0,2878,,
2026-08-10,184,롯데에너지머티리얼즈,020150,32900.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (7.06%, 벌점 1.227x)",true,-10.54,-1.77,,,,1.00,-26.02,200,0.61,총 104억원 (배당 기준),,,,,,,
2026-08-10,185,다우기술,023590,39700.0,33,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (3.63%, 벌점 1.107x)",false,15.95,,,2.9,13677,0.47,-18.53,1800,4.53,총 779억원 (배당 기준),,,161225,,,,
2026-08-10,186,SK리츠,395400,5630.0,,,⚠️ 데이터 검증 필요,🟢 정상 (1.86%),true,1.04,,,87.97,64,,87.47,,,데이터 없음 (배당 정보 미수집),,,,,,,
2026-08-10,187,오리온홀딩스,001800,27950.0,27,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),🟢 정상 (1.79%),true,5.01,,,13.01,2149,0.68,0.73,1100,3.94,총 661억원 (배당 기준),,,44581,,,,
2026-08-10,188,동원산업,006040,37750.0,10,50,🔴 실적 역성장/적자 (위험),🟢 정상 (1.98%),false,11.61,9.25,,3.92,9628,0.45,4.48,600,3.05,총 264억원 (배당 기준),,,134807,5.0,7716,-19.9,
2026-08-10,189,SK네트웍스,001740,7980.0,9,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (5.61%, 벌점 1.176x)",true,2.44,4.35,,18.3,436,0.75,11.59,200,3.13,총 401억원 (배당 기준),10.58,754,10217,19.0,430,-1.4,592
2026-08-10,190,HJ중공업,097230,17490.0,29,50,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (5.59%, 벌점 1.176x)",false,10.15,22.04,,21.25,823,2.28,17.02,0,0.0,무배당 (배당 공시 확인됨),,,11918,,,,
2026-08-10,191,미래에셋증권2우B,00680K,11490.0,73,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.62%, 벌점 1.177x)",false,12.36,22.63,,3.61,3187,0.47,28.26,300,2.61,총 409억원 (배당 기준),0.07,28725,41869,2.0,4726,48.3,28725
2026-08-10,192,녹십자,006280,133100.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (2.75%, 벌점 1.076x)",true,-0.38,13.85,,,,1.24,15.62,1500,1.13,총 175억원 (배당 기준),,,,9.0,15440,,
2026-08-10,193,롯데렌탈,089860,42800.0,47,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (3.09%, 벌점 1.088x)",false,8.39,8.71,,12.05,3553,1.00,4.10,1200,2.8,총 435억원 (배당 기준),1.0,42991,58494,11.0,3884,9.3,42011
2026-08-10,194,세아베스틸지주,001430,43050.0,56,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.72%, 벌점 1.18x)",true,2.89,5.06,,21.49,2003,0.79,11.31,1200,2.79,총 430억원 (배당 기준),0.52,50075,49557,15.0,2779,38.7,69475
2026-08-10,195,효성티앤씨,298020,349500.0,36,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.0%, 벌점 1.12x)",true,0.72,15.77,,51.68,6763,0.92,6.49,10100,2.89,총 437억원 (배당 기준),0.06,169075,240431,6.0,61734,812.8,873750
2026-08-10,196,대웅제약,069620,129500.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (3.97%, 벌점 1.119x)",false,21.75,16.79,,7.51,17249,1.45,8.68,600,0.46,총 69억원 (배당 기준),,,186176,8.0,15931,-7.6,
2026-08-10,197,IPARK현대산업개발,294870,22750.0,60,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.51%, 벌점 1.103x)",true,5.0,10.91,,9.78,2325,0.45,10.36,700,3.08,총 461억원 (배당 기준),0.07,56875,51427,4.0,5546,138.5,56875
2026-08-10,198,아시아나항공,020560,7210.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (2.34%, 벌점 1.062x)",true,-34.48,,,,,2.99,10.47,0,0.0,무배당 (배당 공시 확인됨),,,,,,,
2026-08-10,199,LS에코에너지,229640,47900.0,37,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (9.05%, 벌점 1.297x)",false,21.43,22.77,,33.88,1414,6.34,19.68,250,0.52,총 76억원 (배당 기준),1.38,34671,15504,27.0,1753,24.0,36113
2026-08-10,200,LX인터내셔널,001120,37650.0,62,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.25%, 벌점 1.129x)",true,5.22,9.48,,14.02,2685,0.47,4.39,2000,5.31,총 775억원 (배당 기준),0.08,67125,69566,5.0,7001,160.7,94125
2026-08-10,204,HD현대에너지솔루션,322000,120300.0,26,50,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (11.24%, 벌점 1.373x)",false,10.59,24.62,,20.72,5805,3.06,24.27,0,0.0,무배당 (배당 공시 확인됨),,,71658,,,,
2026-08-11,1,삼성전자,005930,239500.0,40,80,🟢 강력 저평가,"⚡ 변동성 확대 (8.35%, 벌점 1.272x)",false,10.85,55.9,,19.36,12372,3.33,15.27,566,0.7,"총 33,089억원 (배당 기준)",0.07,309300,141495,5.0,47929,287.4,598750
2026-08-11,2,SK하이닉스,000660,1425000.0,43,80,🟢 강력 저평가,"⚡ 변동성 확대 (9.81%, 벌점 1.323x)",false,44.15,101.22,,13.77,103521,6.14,16.80,1875,0.21,"총 13,696억원 (배당 기준)",0.06,2588025,735239,4.0,345914,234.1,3562500
2026-08-11,3,삼성전자우,005935,180200.0,41,80,🟢 강력 저평가,"⚡ 변동성 확대 (8.13%, 벌점 1.265x)",false,10.85,55.9,,14.57,12372,2.51,15.27,567,0.93,"총 4,549억원 (배당 기준)",0.05,309300,141368,4.0,47929,287.4,450500
2026-08-11,4,SK스퀘어,402340,945000.0,53,80,🟢 강력 저평가,"⚡ 변동성 확대 (10.32%, 벌점 1.341x)",false,37.82,90.78,,8.02,117759,3.45,13.93,0,0.0,무배당 (배당 공시 확인됨),0.05,2362500,851912,3.0,296272,151.6,2362500
2026-08-11,5,삼성전기,009150,1262000.0,16,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (10.59%, 벌점 1.351x)",true,7.7,14.89,,119.2,10587,9.71,52.24,2350,0.19,"총 1,755억원 (배당 기준)",1.38,264675,175953,64.0,19742,86.5,493550
2026-08-11,6,LG에너지솔루션,373220,354500.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (4.1%, 벌점 1.123x)",true,-5.19,-1.88,,,,3.74,31.60,0,0.0,무배당 (배당 공시 확인됨),,,,,,,
2026-08-11,7,현대차,005380,403000.0,64,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.51%, 벌점 1.138x)",false,8.41,8.45,,12.42,32437,0.88,11.52,2500,2.48,"총 5,118억원 (배당 기준)",0.63,638360,578126,11.0,38028,17.2,638171
2026-08-11,8,삼성바이오로직스,207940,1609000.0,29,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (3.4%, 벌점 1.099x)",false,19.44,20.98,,52.28,30779,9.39,26.68,0,0.0,무배당 (배당 공시 확인됨),1.65,769475,344480,40.0,40521,31.7,1013025
2026-08-11,9,KB금융,105560,166600.0,69,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.74%, 벌점 1.076x)",false,9.98,11.01,,10.53,15817,1.00,20.34,1605,2.62,"총 5,692억원 (배당 기준)",0.56,299257,243495,9.0,18392,16.3,320714
2026-08-11,10,삼성생명,032830,289500.0,4,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (6.33%, 벌점 1.202x)",true,4.96,3.29,,20.17,14356,0.64,25.35,5300,1.83,"총 10,600억원 (배당 기준)",6.24,46369,382245,20.0,14558,1.4,36279
2026-08-11,11,한화에어로스페이스,012450,1098000.0,58,80,🟢 저평가,"⚡ 변동성 확대 (5.52%, 벌점 1.173x)",false,19.14,21.45,,34.49,31839,5.67,16.25,7000,0.64,"총 3,609억원 (배당 기준)",0.84,795975,372461,25.0,44765,40.6,1119125
2026-08-11,12,삼성물산,028260,344500.0,13,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (6.83%, 벌점 1.219x)",true,6.02,4.98,,23.1,14912,0.91,12.24,2800,0.81,"총 4,540억원 (배당 기준)",1.97,174619,356396,21.0,16532,10.9,149519
2026-08-11,13,HD현대중공업,329180,503000.0,68,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.45%, 벌점 1.136x)",false,18.82,30.77,,24.86,20237,5.43,22.33,3990,1.12,"총 4,187억원 (배당 기준)",0.47,505925,205375,16.0,30679,51.6,766975
2026-08-11,14,기아,000270,134300.0,78,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.58%, 벌점 1.14x)",false,12.92,13.28,,7.56,17772,0.85,2.85,6800,5.06,"총 26,548억원 (배당 기준)",0.27,335750,251355,6.0,21865,23.0,335750
2026-08-11,15,두산에너빌리티,034020,77900.0,13,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (5.15%, 벌점 1.16x)",true,1.11,3.93,,323.24,241,6.21,41.08,0,0.0,무배당 (배당 공시 확인됨),3.09,6025,8248,158.0,493,104.6,12325
2026-08-11,16,신한지주,055550,104500.0,66,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.43%, 벌점 1.065x)",false,8.72,9.91,,9.97,10486,0.84,21.56,880,2.48,"총 4,131억원 (배당 기준)",0.47,222093,171323,8.0,12446,18.7,243210
2026-08-11,17,셀트리온,068270,210500.0,37,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (2.16%, 벌점 1.056x)",true,5.94,8.83,,40.28,5226,2.74,33.81,715,0.34,"총 1,662억원 (배당 기준)",1.39,130650,95044,31.0,6727,28.7,168175
2026-08-11,18,현대모비스,012330,495500.0,60,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.06%, 벌점 1.122x)",true,7.68,8.08,,12.94,38292,0.87,8.33,5000,1.31,"총 4,536억원 (배당 기준)",0.63,789198,700499,11.0,45680,19.3,811656
2026-08-11,19,SK,034730,524000.0,45,80,🟢 강력 저평가,"⚡ 변동성 확대 (7.33%, 벌점 1.237x)",true,6.35,31.07,,14.56,35981,0.98,9.13,6500,1.53,"총 4,712억원 (배당 기준)",0.06,899525,657931,4.0,125347,248.4,1310000
2026-08-11,20,삼성SDI,006400,459500.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (6.39%, 벌점 1.204x)",true,-3.15,3.05,,,,1.60,458.00,973,0.21,총 784억원 (배당 기준),,,,56.0,8244,,
2026-08-11,21,하나금융지주,086790,127700.0,68,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.28%, 벌점 1.06x)",false,9.17,9.61,,8.8,14513,0.76,19.52,1366,3.21,"총 3,747억원 (배당 기준)",0.64,200424,234239,8.0,16056,10.6,205019
2026-08-11,22,NAVER,035420,214000.0,13,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (5.28%, 벌점 1.165x)",true,7.37,6.77,,18.57,11521,1.09,9.62,2630,1.23,"총 4,128억원 (배당 기준)",1.89,113251,225595,17.0,12511,8.6,100962
2026-08-11,23,LS ELECTRIC,010120,203000.0,16,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (8.72%, 벌점 1.285x)",false,14.67,23.81,,90.3,2248,14.60,57.04,600,0.3,총 900억원 (배당 기준),1.49,56200,26519,56.0,3608,60.5,90200
2026-08-11,24,LG전자,066570,181700.0,49,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.7%, 벌점 1.179x)",true,4.28,9.01,,33.52,5420,1.28,6.13,850,0.74,"총 1,384억원 (배당 기준)",0.25,135500,131572,14.0,12631,133.0,315775
2026-08-11,25,삼성화재,000810,641000.0,45,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (4.49%, 벌점 1.137x)",false,10.97,9.28,,15.43,41543,1.13,9.03,19500,3.04,"총 8,706억원 (배당 기준)",1.04,616498,728165,14.0,46458,11.8,592600
2026-08-11,26,HD한국조선해양,009540,398000.0,74,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.57%, 벌점 1.14x)",false,17.78,26.78,,11.19,35568,2.08,4.88,9100,3.09,"총 6,440억원 (배당 기준)",0.2,889200,391319,7.0,54223,52.4,995000
2026-08-11,27,한화오션,042660,89000.0,60,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.23%, 벌점 1.163x)",false,22.59,27.32,,17.82,4994,4.00,24.22,0,0.0,무배당 (배당 공시 확인됨),0.62,124850,50001,14.0,6425,28.7,160625
2026-08-11,28,HD현대일렉트릭,267260,739000.0,38,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (7.4%, 벌점 1.239x)",false,41.5,40.56,,33.86,21822,12.79,25.10,5200,0.96,"총 1,874억원 (배당 기준)",1.49,494486,168432,28.0,26555,21.7,558512
2026-08-11,29,효성중공업,298040,2831000.0,36,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (9.44%, 벌점 1.31x)",false,24.41,28.59,,52.27,54157,11.00,33.57,7500,0.26,총 699억원 (배당 기준),0.98,1353925,560005,34.0,82830,52.9,2070750
2026-08-11,30,POSCO홀딩스,005490,326500.0,50,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.23%, 벌점 1.093x)",true,1.18,3.32,,32.12,10164,0.43,6.98,2500,3.06,"총 1,981억원 (배당 기준)",0.24,254100,416707,14.0,23552,131.7,588800
2026-08-11,31,고려아연,010130,1229000.0,58,80,🟢 저평가,"⚡ 변동성 확대 (5.93%, 벌점 1.188x)",false,8.48,11.38,,25.63,47960,2.24,17.09,20000,1.63,"총 4,174억원 (배당 기준)",0.78,1199000,769454,20.0,62943,31.2,1573575
2026-08-11,32,우리금융지주,316140,33800.0,48,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (2.62%, 벌점 1.072x)",false,8.91,8.58,,8.02,4216,0.65,12.00,760,4.02,"총 5,533억원 (배당 기준)",0.95,35498,70233,8.0,4400,4.4,33574
2026-08-11,33,한국전력,015760,35200.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.67%, 벌점 1.073x)",false,19.4,11.43,,2.59,13567,0.45,5.51,1542,4.38,"총 9,899억원 (배당 기준)",,,154525,4.0,9011,-33.6,
2026-08-11,34,SK이노베이션,096770,124100.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (5.88%, 벌점 1.186x)",true,-14.42,11.41,,,,0.89,15.50,2000,1.61,"총 3,381억원 (배당 기준)",,,,8.0,15839,,
2026-08-11,35,메리츠금융지주,138040,123800.0,45,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (3.07%, 벌점 1.087x)",false,22.53,22.89,,9.28,13340,1.90,15.77,1350,1.09,"총 2,259억원 (배당 기준)",1.16,106586,139847,9.0,14254,6.9,114277
2026-08-11,36,HMM,011200,21650.0,68,85,🟢 강력 저평가,🟢 정상 (1.99%),true,6.9,6.22,,14.16,1529,0.74,4.68,700,3.23,"총 6,602억원 (배당 기준)",0.68,31696,31725,12.0,1796,17.5,35436
2026-08-11,37,한미반도체,042700,213000.0,29,50,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (10.87%, 벌점 1.36x)",false,34.76,42.53,,114.09,1867,31.77,73.45,800,0.38,총 762억원 (배당 기준),,,16782,,,,
2026-08-11,38,미래에셋증권,006800,35500.0,67,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.93%, 벌점 1.188x)",false,12.36,22.63,,11.14,3187,1.47,28.96,298,0.84,"총 1,667억원 (배당 기준)",0.23,79675,41614,8.0,4726,48.3,88750
2026-08-11,39,LG화학,051910,274000.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (4.02%, 벌점 1.121x)",true,-5.5,-1.03,,,,0.62,9.58,2000,0.73,"총 1,411억원 (배당 기준)",,,,,,,
2026-08-11,40,삼성중공업,010140,21800.0,60,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.43%, 벌점 1.135x)",false,13.74,20.28,,34.55,631,4.12,18.33,0,0.0,무배당 (배당 공시 확인됨),0.5,15775,8667,20.0,1068,69.3,26700
2026-08-11,41,두산,000150,1177000.0,16,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (9.05%, 벌점 1.297x)",true,4.99,24.8,,274.62,4286,9.54,14.47,4000,0.34,총 647억원 (배당 기준),0.64,107150,109077,52.0,22687,429.3,567175
2026-08-11,42,KT&G,033780,179900.0,74,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.15%, 벌점 1.055x)",false,11.77,14.25,,17.72,10155,2.01,12.13,4600,3.34,"총 4,775억원 (배당 기준)",0.66,253875,143004,14.0,12547,23.6,313675
2026-08-11,43,SK텔레콤,017670,86000.0,36,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.96%, 벌점 1.189x)",true,3.33,10.04,,50.41,1706,1.38,5.86,1660,1.93,"총 3,565억원 (배당 기준)",0.19,42650,48909,14.0,6246,266.1,156150
2026-08-11,44,삼성에스디에스,018260,237000.0,11,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (4.79%, 벌점 1.148x)",true,7.89,6.88,,28.63,8277,1.85,7.34,3190,1.35,"총 2,468억원 (배당 기준)",2.64,89805,154460,26.0,9066,9.5,82026
2026-08-11,45,카카오,035720,40700.0,19,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (2.46%, 벌점 1.066x)",true,4.59,5.09,,36.63,1111,1.56,7.41,75,0.18,총 332억원 (배당 기준),1.87,21753,25538,31.0,1326,19.4,22952
2026-08-11,46,HD현대,267250,224500.0,67,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.46%, 벌점 1.136x)",false,10.25,30.89,,11.63,19302,1.45,2.87,1300,1.78,"총 1,026억원 (배당 기준)",0.09,482550,259308,5.0,43327,124.5,561250
2026-08-11,47,LIG디펜스앤에어로스페이스,079550,760000.0,10,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (8.27%, 벌점 1.269x)",false,19.2,22.91,,53.77,14133,11.00,42.60,2950,0.39,총 649억원 (배당 기준),3.11,244359,148224,46.0,16515,16.9,245469
2026-08-11,48,LG,003550,108300.0,50,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.35%, 벌점 1.097x)",true,2.64,3.93,,34.56,3134,0.56,12.16,2100,2.86,"총 3,175억원 (배당 기준)",0.25,78350,116778,15.0,7459,138.0,186475
2026-08-11,49,기업은행,024110,20150.0,75,85,🟢 강력 저평가,🟢 정상 (1.76%),true,7.7,7.49,,6.06,3325,0.44,63.26,1048,5.2,"총 8,357억원 (배당 기준)",0.59,34247,58533,6.0,3496,5.1,34654
2026-08-11,50,S-Oil,010950,141600.0,40,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.74%, 벌점 1.146x)",true,2.01,27.67,,17.52,8083,1.72,21.15,330,0.23,총 371억원 (배당 기준),0.09,202075,122362,6.0,24109,198.3,354000
2026-08-11,51,현대로템,064350,141400.0,26,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (6.36%, 벌점 1.203x)",false,30.05,25.77,,18.98,7448,4.79,14.32,600,0.42,총 654억원 (배당 기준),1.74,81332,70334,17.0,8231,10.5,83285
2026-08-11,52,현대글로비스,086280,201500.0,11,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.89%, 벌점 1.081x)",false,18.13,15.2,,9.02,22348,1.45,5.09,5800,2.88,"총 4,350억원 (배당 기준)",3.96,50953,264341,9.0,22213,-0.6,48101
2026-08-11,53,에이피알,278470,385500.0,69,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.64%, 벌점 1.107x)",false,75.3,90.49,,40.59,9498,28.49,36.17,1500,1.32,총 561억원 (배당 기준),0.62,237450,53774,25.0,15589,64.1,389725
2026-08-11,54,포스코퓨처엠,003670,156900.0,,,🔴 측정 불가 (데이터 오류),"⚡ 변동성 확대 (5.43%, 벌점 1.17x)",true,0.92,0.53,,,,3.37,80.22,250,0.16,총 222억원 (배당 기준),,,,654.0,240,,
2026-08-11,55,한화시스템,272210,72900.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (6.83%, 벌점 1.219x)",true,6.6,2.97,,86.37,844,2.76,52.68,500,0.69,총 944억원 (배당 기준),,,22396,90.0,808,-4.3,
2026-08-11,56,KT,030200,52800.0,10,50,🔴 실적 역성장/적자 (위험),🟢 정상 (1.37%),false,10.22,7.91,,8.62,6124,0.70,3.18,600,4.55,"총 1,512억원 (배당 기준)",,,101948,9.0,5690,-7.1,
2026-08-11,57,한국항공우주,047810,135500.0,13,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (6.97%, 벌점 1.224x)",false,10.51,13.3,,66.78,2029,7.09,45.09,500,0.37,총 487억원 (배당 기준),2.19,50725,29538,51.0,2639,30.1,65975
2026-08-11,58,LG이노텍,011070,549000.0,59,80,🟢 강력 저평가,"⚡ 변동성 확대 (8.73%, 벌점 1.286x)",true,6.14,14.79,,26.8,20484,2.14,7.72,1880,0.34,총 444억원 (배당 기준),0.3,512100,343857,14.0,39030,90.5,975750
2026-08-11,59,현대건설,000720,112300.0,35,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (6.54%, 벌점 1.209x)",true,4.58,5.95,,29.61,3792,1.38,13.06,800,0.71,총 890억원 (배당 기준),1.35,83082,83325,24.0,4596,21.2,79092
2026-08-11,60,현대오토에버,307950,432500.0,8,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (7.11%, 벌점 1.229x)",false,10.27,11.02,,65.6,6593,6.51,25.96,1900,0.44,총 521억원 (배당 기준),3.66,118278,99274,56.0,7745,17.5,112128
